title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
Volkswagen Golf 1.9TDI COMFORT,http://www.carzone.ie/search/Volkswagen/Golf/1.9TDI-C/36813834222976210/advert?channel=CARS,"9,950",2007,Cork,"128,623",1.9,Diesel,Manual,Blue Graphite,2,,Hatchback
Volkswagen Golf SPORT,http://www.carzone.ie/search/Volkswagen/Golf/SPORT/43413929213779500/advert?channel=CARS,"9,750",2007,Mayo,"71,457",1.9,Diesel,Automatic,Red,2,,Hatchback
Volkswagen Golf 2.0 GTI DSG 200BHP,http://www.carzone.ie/search/Volkswagen/Golf/2.0-GTI-/38213917966669080/advert?channel=CARS,"9,750",2007,Cork,"96,004",1.9,Petrol,Automatic,Metallic Blue,3,"January, 2015",Hatchback
Volkswagen Golf GOLF 2.0 GTI DSG 5DR 200BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201348219981023/advert?channel=CARS,"9,850",2007,Dublin,"72,000",2.0,Petrol,Automatic,Black,3,"January, 2015",Hatchback
Volkswagen Golf GOLF 2.0 GTI 3DR F 200BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201351220425111/advert?channel=CARS,"9,850",2007,Donegal,"83,574",2.0,Petrol,Manual,White,3,,Hatchback
Volkswagen Golf 1.6 COMFORT 102 BHP AUTO,http://www.carzone.ie/search/Volkswagen/Golf/1.6-COMF/38213900564586940/advert?channel=CARS,"9,950",2007,Dublin,"27,962",1.5,Petrol,Automatic,Grey,3,"June, 2015",Hatchback
Volkswagen Golf GOLF 2.0 GTI 3DR F 200BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201346219694983/advert?channel=CARS,"9,950",2007,Longford,"46,603",2.0,Petrol,Manual,Black,2,,Hatchback
Volkswagen Golf GOLF GT 1.4 TSI 3DR 6SPEED 170BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-GT-/201412222546644/advert?channel=CARS,"9,750",2007,Dublin,"67,108",1.4,Petrol,Manual,Metallic Grey,2,"July, 2015",Hatchback
Volkswagen Golf GTI REP 1.9 TDI,http://www.carzone.ie/search/Volkswagen/Golf/GTI-REP-/36613802783331460/advert?channel=CARS,"8,950",2007,Dublin,"91,603",1.9,Diesel,Manual,Black,2,"September, 2015",Hatchback
Volkswagen Golf GOLF 1.9 D TDI MATCH 105BHP 5DR,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201351220489745/advert?channel=CARS,"8,950",2007,Dublin,"96,934",1.9,Diesel,Manual,Black,2,"August, 2015",Hatchback
Volkswagen Golf 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/38313904994590960/advert?channel=CARS,"8,995",2007,Sligo,"72,860",1.4,Petrol,Manual,Grey,2,"September, 2015",Hatchback
"Volkswagen Golf ....ONLY 26000 MILES, 1 OWNER, FULL SERVICE HISTORY, NCT 3/15....",http://www.carzone.ie/search/Volkswagen/Golf/....ONLY/39913927204611810/advert?channel=CARS,"8,999",2007,Dublin,"26,000",1.3,Petrol,Manual,Silver,1,"March, 2015",Hatchback
Volkswagen Golf GOLF 1.4 SPORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201350220315884/advert?channel=CARS,"9,000",2007,Cork,"53,127",1.4,Petrol,Manual,Blue,3,,Hatchback
Volkswagen Golf TRENDLINE TDI,http://www.carzone.ie/search/Volkswagen/Golf/TRENDLIN/36813834223213540/advert?channel=CARS,"9,000",2007,Clare,"92,708",1.9,Diesel,Manual,Black,2,,Hatchback
Volkswagen Golf 1.9 TDI SPORT 3 DOOR**HEATED SEATS**MULTI FUNCTION STEERING WHEEL**SUNROOF**AIR CON*,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/42313930766792650/advert?channel=CARS,"9,450",2007,Dublin,"77,000",1.8,Diesel,Manual,Metallic Black,2,"February, 2015",Hatchback
Volkswagen Golf GOLF 2.0 GTI A 5DR DSG 200BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201408221882654/advert?channel=CARS,"9,500",2007,Dublin,"78,000",2.0,Petrol,Automatic,Black,2,"June, 2015",Hatchback
Volkswagen Golf 1.9 TDI *VERY CLEAN CAR*,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/38313914544332240/advert?channel=CARS,"9,500",2007,Galway,"115,000",1.9,Diesel,Manual,Brown,2,"February, 2015",Hatchback
Volkswagen Golf 1.4 COMF 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/43213953314238130/advert?channel=CARS,"8,950",2007,Cork,"68,350",1.4,Petrol,Manual,Black,2,,Hatchback
Volkswagen Golf GOLF 1.9 TDI COMFORT 105BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201350220328967/advert?channel=CARS,"8,500",2007,Leitrim,"140,430",1.9,Diesel,Manual,Black,1,"February, 2015",Hatchback
Volkswagen Golf GOLF 1.9 TDI COMFORT 105BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201350220328958/advert?channel=CARS,"8,500",2007,Leitrim,"140,430",1.9,Diesel,Manual,Black,1,"February, 2015",Hatchback
Volkswagen Golf GOLF 1.9 TDI COMFORT 105BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201404221264364/advert?channel=CARS,"8,500",2007,Louth,"142,609",1.9,Diesel,Manual,Black,2,"January, 2015",Hatchback
Volkswagen Golf 1.9 TDI 90BHP 5,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/38013867848526300/advert?channel=CARS,"8,700",2007,Clare,"80,343",1.8,Diesel,Manual,Silver,3,"October, 2015",Hatchback
"Volkswagen Golf 1.4 SPORT 80BHP                                                 ""1 OWNER - GREAT CON",http://www.carzone.ie/search/Volkswagen/Golf/1.4-SPOR/39113926567108810/advert?channel=CARS,"8,750",2007,Dublin,"62,000",1.3,Petrol,Manual,Black,1,"June, 2015",Hatchback
Volkswagen Golf 1.9 TDI 5DR 105 105BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/201350220264761/advert?channel=CARS,"8,895",2007,Dublin,"73,000",1.9,Diesel,Manual,Silver,2,,Hatchback
Volkswagen Golf 1.4 5DR 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-5DR-/43713941215431440/advert?channel=CARS,"8,945",2007,Galway,"67,729",1.4,Petrol,Manual,Blue,1,,Hatchback
Volkswagen Golf 1.4 GT TSI 170 BHP TIPTRONIC,http://www.carzone.ie/search/Volkswagen/Golf/1.4-GT-T/43213956602878730/advert?channel=CARS,"8,950",2007,Dublin,"59,000",1.4,Petrol,Automatic,Metallic Silver,1,"October, 2015",Hatchback
Volkswagen Golf **SALE NOW ON**HIGH-SPEC**AUTOMATIC 5DOOR,http://www.carzone.ie/search/Volkswagen/Golf/**SALE-N/36513687126976240/advert?channel=CARS,"8,950",2007,Dublin,"59,030",1.6,Petrol,Automatic,Black,0,,Hatchback
Volkswagen Golf GOLF 1.9 D TDI Highline 5DR,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201404221340683/advert?channel=CARS,"8,450",2007,Wicklow,"103,000",1.9,Diesel,Manual,Blue,2,"February, 2015",Hatchback
Volkswagen Golf 1.9 TDI SPORT 105BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/44213951357065480/advert?channel=CARS,"8,490",2007,Galway,"94,000",1.8,Diesel,Manual,Black,2,"May, 2015",Hatchback
Volkswagen Golf GOLF 1.9 TDI SPORT 105BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201403221109119/advert?channel=CARS,"8,500",2007,Wicklow,87,1.9,Diesel,Manual,Black,3,"May, 2015",Hatchback
Volkswagen Golf 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-5DR-/201412222582360/advert?channel=CARS,"8,500",2007,Dublin,"43,496",1.4,Petrol,Manual,Black,2,"July, 2015",Hatchback
Volkswagen Golf 1.4 SPORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-SPOR/43313933241931220/advert?channel=CARS,"8,500",2007,Tipperary,"49,338",1.3,Petrol,Manual,Black,2,"March, 2015",Hatchback
Volkswagen Golf VW GOLF PLUS 1.4 80 BHP,http://www.carzone.ie/search/Volkswagen/Golf/VW-GOLF-/42013928150784420/advert?channel=CARS,"8,500",2007,Cavan,"55,985",1.4,Petrol,Manual,Grey,2,,Hatchback
Volkswagen Golf 1.4 Sport 5dr Sunroof,http://www.carzone.ie/search/Volkswagen/Golf/1.4-Spor/43813947364978330/advert?channel=CARS,"8,500",2007,Limerick,"70,836",1.4,Petrol,Manual,Black,2,,Hatchback
Volkswagen Golf GOLF 1.9 TDI 5DR 105 105BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201405221455639/advert?channel=CARS,"8,500",2007,Louth,"99,419",1.9,Diesel,Manual,Black,2,"August, 2015",Hatchback
Volkswagen Golf 1.9 TDI NCT 3/15  COMFORT,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/37213759806904710/advert?channel=CARS,"8,500",2007,Galway,"125,004",1.9,Diesel,Manual,Red,0,"March, 2015",Hatchback
Volkswagen Golf 1.9 Tdi 5dr,http://www.carzone.ie/search/Volkswagen/Golf/1.9-Tdi-/42713952109325550/advert?channel=CARS,"8,450",2007,Cork,"96,859",1.9,Diesel,Manual,Silver,2,,Hatchback
Volkswagen Golf GOLF 2.0 GTI 5DR DSG 200BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201403221128302/advert?channel=CARS,"8,300",2007,Dublin,"107,000",2.0,Petrol,Automatic,Silver,3,"February, 2015",Hatchback
Volkswagen Golf Comfortline with air con,http://www.carzone.ie/search/Volkswagen/Golf/Comfortl/44513945631068660/advert?channel=CARS,"8,400",2007,Kildare,"69,593",1.4,Petrol,Manual,Silver,1,,Hatchback
Volkswagen Golf 1.9 TDI COMFORT 105HP,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/44713953371297370/advert?channel=CARS,"8,450",2007,Wicklow,"53,438",1.8,Diesel,Manual,Black,1,,Commercial
Volkswagen Golf COMFORTLINE 1.4 A/C + CRUISE CONTROL,http://www.carzone.ie/search/Volkswagen/Golf/COMFORTL/43313947160463300/advert?channel=CARS,"8,450",2007,Limerick,"82,741",1.4,Petrol,Manual,Black,,,Hatchback
Volkswagen Golf 1.4 SPORT 80BHP!!MASSIVE SALE NOW ON!!! FINANCE AVAILABLE IN 2 HOURS SIMI APPROVED D,http://www.carzone.ie/search/Volkswagen/Golf/1.4-SPOR/43213958554800510/advert?channel=CARS,"8,450",2007,Dublin,"96,835",1.4,Petrol,Manual,Red,2,"June, 2015",Hatchback
Volkswagen Golf GOLF 1.9 TDI 5DR 105 105BHP BASE BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201404221233214/advert?channel=CARS,"8,000",2007,Cavan,"114,237",1.9,Diesel,Manual,Black,3,"April, 2015",Hatchback
Volkswagen Golf GOLF 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201350220328985/advert?channel=CARS,"8,195",2007,Waterford,"35,600",1.4,Petrol,Manual,Black,1,,Hatchback
Volkswagen Golf GOLF 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201402221016384/advert?channel=CARS,"8,200",2007,Louth,"90,720",1.4,Petrol,Manual,Blue,1,"February, 2015",Hatchback
Volkswagen Golf 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-5DR-/43213935973600030/advert?channel=CARS,"8,250",2007,Galway,"39,179",1.3,Petrol,Manual,Metallic Red,2,"November, 2015",Hatchback
Volkswagen Golf Comfortline,http://www.carzone.ie/search/Volkswagen/Golf/Comfortl/42613952296102130/advert?channel=CARS,"8,250",2007,Dublin,"48,467",1.6,Petrol,Automatic,Silver,1,"March, 2016",Hatchback
Volkswagen Golf GOLF 2.0 GTI 5DR 200BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201410222166419/advert?channel=CARS,"8,000",2007,Cavan,"90,000",2.0,Petrol,Manual,Red,2,"February, 2015",Hatchback
Volkswagen Golf 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-5DR-/44813957605513680/advert?channel=CARS,"7,950",2007,Dublin,"75,254",1.4,Petrol,Manual,Black,1,"July, 2015",Hatchback
Volkswagen Golf Sport Low Mileage VW Dealer Cash Price trade ins Accepted.,http://www.carzone.ie/search/Volkswagen/Golf/Sport-Lo/38813927287974110/advert?channel=CARS,"7,950",2007,Westmeath,"86,370",1.4,Petrol,Manual,Silver,2,,Hatchback
Volkswagen Golf 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/38513905830762090/advert?channel=CARS,"7,950",2007,Dublin,"95,500",1.3,Petrol,Manual,Metallic Silver,2,"July, 2015",Hatchback
"Volkswagen Golf GT 1.4 TSI 5DR 6SPEED 170BHP [2 OWNERS,FSH,WARRANTY]",http://www.carzone.ie/search/Volkswagen/Golf/GT-1.4-T/34013638850993650/advert?channel=CARS,"7,950",2007,Dublin,"101,000",1.3,Petrol,Manual,Red,2,"March, 2015",Hatchback
Volkswagen Golf 1.9TDI Comfortline,http://www.carzone.ie/search/Volkswagen/Golf/1.9TDI-C/44213952351321490/advert?channel=CARS,"7,950",2007,Laois,"142,294",1.9,Diesel,Manual,White,4,,Hatchback
Volkswagen Golf 1.4,http://www.carzone.ie/search/Volkswagen/Golf/1.4/43613938527104570/advert?channel=CARS,"7,975",2007,Wexford,"38,525",1.4,Petrol,Manual,Silver,2,,Hatchback
Volkswagen Golf 1.4,http://www.carzone.ie/search/Volkswagen/Golf/1.4/43313938527098390/advert?channel=CARS,"7,975",2007,Wexford,"86,991",1.4,Petrol,Manual,Red,3,,Hatchback
Volkswagen Golf 1.9 D TDI MATCH 105BHP 5DR,http://www.carzone.ie/search/Volkswagen/Golf/1.9-D-TD/44313944043074570/advert?channel=CARS,"7,995",2007,Donegal,"105,000",1.8,Diesel,Manual,Metallic Black,2,"January, 2015",Hatchback
Volkswagen Golf 1.6 AUTOMATIC 3dr // Full Service History // NCT 06-2015 // Immaculate Condition // ,http://www.carzone.ie/search/Volkswagen/Golf/1.6-AUTO/38313908613346150/advert?channel=CARS,"7,999",2007,Dublin,"31,068",1.5,Petrol,Automatic,Maroon,2,"June, 2015",Hatchback
Volkswagen Golf !,http://www.carzone.ie/search/Volkswagen/Golf/!/38713922043240600/advert?channel=CARS,"7,950",2007,Dublin,"47,783",1.6,Petrol,Automatic,Silver,1,"February, 2016",Hatchback
Volkswagen Golf 1.4 SPORT 80BHP LOW KMS FULL S/H SIMI APPROVED DEALERS 2014 TRADE INS WELCOME FINANC,http://www.carzone.ie/search/Volkswagen/Golf/1.4-SPOR/43813941347220530/advert?channel=CARS,"7,950",2007,Dublin,"50,331",1.3,Petrol,Manual,Black,3,,Hatchback
Volkswagen Golf GOLF 1.4 SPORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201352220723468/advert?channel=CARS,"7,950",2007,Wicklow,"59,000",1.4,Petrol,Manual,Black,2,"November, 2015",Hatchback
Volkswagen Golf 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/43313936630500380/advert?channel=CARS,"7,950",2007,Dublin,"62,060",1.4,Petrol,Manual,Silver,2,"May, 2016",Hatchback
"Volkswagen Golf SPORT GT, 1.4 5dr VW Dealer Cash Price Trade Ins Accepted",http://www.carzone.ie/search/Volkswagen/Golf/SPORT-GT/38513917786170400/advert?channel=CARS,"7,950",2007,Westmeath,"73,321",1.4,Petrol,Manual,Red,2,,Hatchback
Volkswagen Golf 1.4 COMFORT*LOW MILEAGE CAR*IN MINT CONDITION*,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/42613947033344180/advert?channel=CARS,"7,950",2007,Galway,"73,322",1.4,Petrol,Manual,Black,1,,Hatchback
Volkswagen Golf 1.9 Tdi Sport,http://www.carzone.ie/search/Volkswagen/Golf/1.9-Tdi-/43313929015879810/advert?channel=CARS,"7,850",2007,Waterford,"122,410",1.9,Diesel,Manual,Black,1,,Hatchback
Volkswagen Golf 1.4 3 DOOR GT SPORT,http://www.carzone.ie/search/Volkswagen/Golf/1.4-3-DO/42913944572064280/advert?channel=CARS,"7,900",2007,Cork,"73,321",1.4,Petrol,Manual,Black Magic Pearl Effect,1,,Hatchback
Volkswagen Golf 1.4 SPORTLINE,http://www.carzone.ie/search/Volkswagen/Golf/1.4-SPOR/38713927400585690/advert?channel=CARS,"7,900",2007,Dublin,"93,206",1.3,Petrol,Manual,Black,2,"January, 2015",Hatchback
Volkswagen Golf 1.4 COMFORTLINE 5DR LOW MILEAGE,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/39713908333937330/advert?channel=CARS,"7,950",2007,Galway,"46,603",1.3,Petrol,Manual,Grey,2,"August, 2015",Hatchback
Volkswagen Golf GOLF 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201404221356209/advert?channel=CARS,"7,700",2007,Westmeath,"78,600",1.4,Petrol,Manual,Green,1,"February, 2015",Hatchback
Volkswagen Golf 1.4 Comfortline **AS NEW**,http://www.carzone.ie/search/Volkswagen/Golf/1.4-Comf/43413948111475290/advert?channel=CARS,"7,700",2007,Limerick,"80,791",1.4,Petrol,Manual,Black,2,"February, 2015",Hatchback
Volkswagen Golf 1.4 COMFORT *SPOTLESS CAR!!*,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/43813947042488550/advert?channel=CARS,"7,750",2007,Galway,"81,000",1.4,Petrol,Manual,Blue,2,,Hatchback
Volkswagen Golf PLUS 1.4 80 BHP 5DR 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/PLUS-1.4/43213945648877680/advert?channel=CARS,"7,750",2007,Dublin,"82,100",1.3,Petrol,Manual,Blue,1,"April, 2015",Hatchback
Volkswagen Golf GOLF 2.0 TDI SPORT 140BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201412222491016/advert?channel=CARS,"7,750",2007,Cork,"108,740",2.0,Diesel,Manual,Metallic Silver,2,"May, 2015",Hatchback
Volkswagen Golf AUTOMATIC 1.6 HATCHBACK 5-DOOR  //  LOW MILEAGE AND IMMACULATE THROUGHOUT  //  NCT 2,http://www.carzone.ie/search/Volkswagen/Golf/AUTOMATI/44213958250993150/advert?channel=CARS,"7,850",2007,Dublin,"59,000",1.6,Petrol,Automatic,Silver,1,"February, 2015",Hatchback
Volkswagen Golf GOLF 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201351220425179/advert?channel=CARS,"7,500",2007,Dublin,"79,770",1.4,Petrol,Manual,Silver,2,"February, 2015",Hatchback
Volkswagen Golf GT SP 1.6 5DR 6SPEED 102BHP,http://www.carzone.ie/search/Volkswagen/Golf/GT-SP-1./42913946282827420/advert?channel=CARS,"7,500",2007,Dublin,"80,778",1.5,Petrol,Manual,Blue,2,,Hatchback
Volkswagen Golf 1.9 TDI **GT SPORT**NCT TESTED 04/2015**05/2014**STUNNING CAR TRADE IN'S WELCOME,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/42313939516901780/advert?channel=CARS,"7,500",2007,Dublin,"123,000",1.8,Diesel,Manual,Black,2,,Hatchback
Volkswagen Golf GOLF 2.0 TDI SPORT 140BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-2.0/201352220716058/advert?channel=CARS,"7,500",2007,Waterford,"124,000",2.0,Diesel,Manual,Black,4,"January, 2015",Hatchback
Volkswagen Golf 1.9TDI Comfortline,http://www.carzone.ie/search/Volkswagen/Golf/1.9TDI-C/201350220296747/advert?channel=CARS,"7,400",2007,Dublin,"82,021",1.9,Diesel,Manual,Black,2,,Commercial
Volkswagen Golf GOLF 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201409222040839/advert?channel=CARS,"7,450",2007,Dublin,"48,032",1.4,Petrol,Manual,Metallic Blue,2,"May, 2015",Hatchback
Volkswagen Golf GOLF 1.4 SPORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201409222035413/advert?channel=CARS,"7,450",2007,Cavan,"63,942",1.4,Petrol,Manual,Red,1,"June, 2015",Hatchback
Volkswagen Golf 1.4 COMF 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/43213944572528970/advert?channel=CARS,"7,450",2007,Waterford,"77,484",1.4,Petrol,Manual,Reflex Silver,3,,Hatchback
Volkswagen Golf 1.4 COMF-NCT 08/15-1 OWNER,http://www.carzone.ie/search/Volkswagen/Golf/1.4-COMF/39313909147724680/advert?channel=CARS,"7,450",2007,Dublin,"98,955",1.3,Petrol,Manual,Grey,1,"August, 2015",Hatchback
Volkswagen Golf VW GOLF 1.4 3DR,http://www.carzone.ie/search/Volkswagen/Golf/VW-GOLF-/36513834222751920/advert?channel=CARS,"7,000",2007,Cavan,"107,000",1.4,Petrol,,Red,2,,Hatchback
Volkswagen Golf GOLF GT SP 1.4 TSI 6SPEED 140HP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-GT-/201409222009084/advert?channel=CARS,"7,000",2007,Dublin,"107,497",1.4,Petrol,Manual,Silver,1,"October, 2015",Hatchback
Volkswagen Golf GOLF 1.4 SPORT TSI 140BHP 3DR,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201409222072125/advert?channel=CARS,"7,200",2007,Cork,"110,000",1.4,Petrol,Manual,Black,3,"June, 2015",Hatchback
Volkswagen Golf GOLF 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201408221945669/advert?channel=CARS,"7,250",2007,Tipperary,"89,302",1.4,Petrol,Manual,Metallic Silver,2,"June, 2015",Hatchback
Volkswagen Golf GOLF 1.9 TDI COMFORT 90 90BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.9/201409222037448/advert?channel=CARS,"7,250",2007,Dublin,"140,119",1.9,Diesel,Manual,Black,2,"December, 2014",Hatchback
Volkswagen Golf GOLF 1.4 SPORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201349220106633/advert?channel=CARS,"6,999",2007,Dublin,"93,000",1.4,Petrol,Manual,Black,3,"January, 2015",Hatchback
Volkswagen Golf 1.9 TDI COMFORT 105HP,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/44213935105948860/advert?channel=CARS,"6,500",2007,Dublin,"87,356",1.8,Diesel,Manual,Silver,1,,Commercial
Volkswagen Golf 1.9 TDI COMFORT 105HP,http://www.carzone.ie/search/Volkswagen/Golf/1.9-TDI-/36313890030962380/advert?channel=CARS,"6,500",2007,Sligo,"147,266",1.8,Diesel,Manual,Black,2,,Commercial
Volkswagen Golf GOLF 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201410222166308/advert?channel=CARS,"6,895",2007,Galway,"80,111",1.4,Petrol,Manual,Black,1,"March, 2015",Hatchback
Volkswagen Golf GOLF 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201409222072206/advert?channel=CARS,"6,900",2007,Cork,"82,010",1.4,Petrol,Manual,Grey,3,"January, 2015",Hatchback
Volkswagen Golf 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/1.4-5DR-/37113818535428740/advert?channel=CARS,"6,900",2007,Tipperary,"87,790",1.3,Petrol,Manual,Grey,3,"May, 2015",Hatchback
Volkswagen Golf GOLF 1.4 COMFORT 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201404221330666/advert?channel=CARS,"6,950",2007,Kilkenny,"45,360",1.4,Petrol,Manual,Metallic Silver,2,"January, 2015",Hatchback
Volkswagen Golf GOLF 1.4 5DR 80 BHP 80BHP,http://www.carzone.ie/search/Volkswagen/Golf/GOLF-1.4/201301220756827/advert?channel=CARS,"6,950",2007,Leitrim,"59,000",1.4,Petrol,Manual,Blue,3,"August, 2015",Hatchback
Volkswagen Golf 1.4 Comfortline / Full Service History / Cartell History Checked / Immaculate Throug,http://www.carzone.ie/search/Volkswagen/Golf/1.4-Comf/39313920535107310/advert?channel=CARS,"6,995",2007,Dublin,"90,099",1.3,Petrol,Manual,Orient Blue Metalic,2,"January, 2015",Hatchback
Volkswagen Golf 1.4 80 BHP Air Conditioning,http://www.carzone.ie/search/Volkswagen/Golf/1.4-80-B/43713940344228660/advert?channel=CARS,"6,995",2007,Donegal,"94,448",1.3,Petrol,Manual,Blue Metallic,2,,Hatchback
