title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
Audi A4 S-Line 2.0Tdi 120hp Black Pack,http://www.carzone.ie/search/Audi/A4/S-Line-2/44913981711418060/advert?channel=CARS,POA,2014 ,Galway,34,2.0,Diesel,Manual,Scuba Blue,,,Estate
Audi A4 SE 2.0 TDI 120 BHP 4Dr (Future now Pack),http://www.carzone.ie/search/Audi/A4/SE-2.0-T/50014000917152330/advert?channel=CARS,POA,2014 ,Kilkenny,62,2.0,Diesel,Manual,Scuba Blue,1,,Saloon
Audi A4 **Avant**2.0 TDI** S line Exterior Pack**Low Mileage**,http://www.carzone.ie/search/Audi/A4/**Avant*/42713966926847710/advert?channel=CARS,"34,995",2013 ,Kildare,"16,777",2.0,Diesel,Manual,Quartz Grey Metallic,1,,Estate
Audi A4 2.0TDI S-LINE 120BHP,http://www.carzone.ie/search/Audi/A4/2.0TDI-S/46113971249557640/advert?channel=CARS,"35,450",2013 ,Mayo,"36,910",2.0,Diesel,Manual,Brilliant Red,1,,Saloon
Audi A4 2.0 TDI 143 Multitronic S-Line - Audi North Dublin,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/45113982776052350/advert?channel=CARS,"35,495",2013 ,Dublin,"40,503",2.0,Diesel,Automatic,Scuba Blue,1,,Saloon
Audi A4 2.0TDI 120BHP S-LINE,http://www.carzone.ie/search/Audi/A4/2.0TDI-1/45213971249553020/advert?channel=CARS,"35,950",2013 ,Mayo,"10,688",2.0,Diesel,Manual,Misano Red,1,,Saloon
Audi A4 2.0 TDI 143HP MULTITRONIC SE,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/44513966926885650/advert?channel=CARS,"35,950",2013 ,Galway,"10,929",2.0,Diesel,,Ice Silver Metallic,1,,Saloon
Audi A4 avant 2.0tdi 177,http://www.carzone.ie/search/Audi/A4/avant-2./39713899531009010/advert?channel=CARS,"35,950",2013 ,Tipperary,"11,000",2.0,Diesel,Manual,Metallic Silver,1,,Estate
Audi A4 2.0 TDI 136 HP SE AVANT,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/39113916932606660/advert?channel=CARS,"35,995",2013 ,Galway,"6,190",2.0,Diesel,Manual,Phantom Black Pearl Effect,1,,Estate
Audi A4 2.0TDI SE**Low Mileage**1 Owner**,http://www.carzone.ie/search/Audi/A4/2.0TDI-S/44213956775195320/advert?channel=CARS,"35,995",2013 ,Kildare,"6,835",2.0,Diesel,Manual,Moonlight Blue,1,,Estate
Audi A4 2.0 TDI 143 Multitronic S-Line - Audi North Dublin,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/44813968850655950/advert?channel=CARS,"36,995",2013 ,Dublin,"10,584",2.0,Diesel,Automatic,Ice Silver Metallic,1,,Estate
Audi A4 2.0 TDI 143 Multitronic S-Line - Audi North Dublin,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/45313968850658600/advert?channel=CARS,"36,995",2013 ,Dublin,"13,147",2.0,Diesel,Automatic,Brilliant Black,1,,Estate
Audi A4 2.0 TDI Technik FACE LIFT MODEL HIGH SPEC.,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/37213862640259600/advert?channel=CARS,"34,500",2013 ,Waterford,"6,206",2.0,Diesel,Manual,Silver,0,,Saloon
Audi A4 2.0 TDI SE TECHNIK AUTOMATIC www.trinitymotors.ie,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/42713966921249650/advert?channel=CARS,"34,950",2013 ,Wexford,"12,000",2.0,Diesel,Automatic,Lava Grey Metallic,1,,Saloon
Audi A4 S-LINE 2.0TDI AUTO **WWW.FRANKKEANEVOLKSWAGEN.IE**,http://www.carzone.ie/search/Audi/A4/S-LINE-2/44913987129501130/advert?channel=CARS,"34,995",2013 ,Dublin,"9,999",2.0,Diesel,Automatic,Silver,1,,Saloon
Audi A4 S-LINE 2.0TDI AUTO *WWW.FRANKKEANEVOLKSWAGEN.IE*,http://www.carzone.ie/search/Audi/A4/S-LINE-2/45013987129501540/advert?channel=CARS,"34,995",2013 ,Dublin,"9,999",2.0,Diesel,Automatic,Silver,1,,Saloon
Audi A4 **150BHP**Auto**Black Leather Interior**,http://www.carzone.ie/search/Audi/A4/**150BHP/43413954183220950/advert?channel=CARS,"34,995",2013 ,Kildare,"14,415",2.0,Diesel,Automatic,Monsoon Grey,1,,Saloon
Audi A4 1.8TFSI 170 SE*Keyless Entry & Go* *MMI with USB Interface*,http://www.carzone.ie/search/Audi/A4/1.8TFSI-/43613953999370880/advert?channel=CARS,"32,950",2013 ,Dublin,"9,893",1.8,Petrol,Manual,Blue,1,,Saloon
Audi A4 2.0 TDI TECHNIK**FULL LEATHER & SAT NAV**,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/38213906517525950/advert?channel=CARS,"32,950",2013 ,Galway,"12,430",2.0,Diesel,Manual,Brilliant Black,1,"April, 2017",Saloon
Audi A4 2.0TDI 120BHP S-LINE INTERIOR,http://www.carzone.ie/search/Audi/A4/2.0TDI-1/43613971249557350/advert?channel=CARS,"32,950",2013 ,Mayo,"17,399",2.0,Diesel,Manual,Brilliant Black,1,,Saloon
Audi A4 2.0 TDi Technik 136PS,http://www.carzone.ie/search/Audi/A4/2.0-TDi-/42913962747725370/advert?channel=CARS,"33,750",2013 ,Carlow,"5,383",2.0,Diesel,Manual,White,1,,Saloon
Audi A4 TECHNIK 143 BHP AUTO TIPTRONIC EFFICIENCY MODEL * AUDI WARRANTY UNTIL MAY 2016 * FULL LEATHE,http://www.carzone.ie/search/Audi/A4/TECHNIK-/45213977539904320/advert?channel=CARS,"33,995",2013 ,Longford,"19,686",2.0,Diesel,Automatic,Metallic Dakota Grey,1,,Saloon
Audi A4 2.0TDIE SE 136BHP   ***STUNNING CAR***,http://www.carzone.ie/search/Audi/A4/2.0TDIE-/50314011878170530/advert?channel=CARS,"30,950",2013 ,Mayo,"27,000",2.0,Diesel,Manual,White,1,,Saloon
Audi A4 2.0 TDI 120HP,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/36313842824314900/advert?channel=CARS,"31,750",2013 ,Dublin,"10,119",2.0,Diesel,Manual,Dakota Grey,1,,Saloon
Audi A4 2.0 TDI 120 SE + FULL LEATHER*,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/36313806177836590/advert?channel=CARS,"31,950",2013 ,Dublin,"8,699",1.9,Diesel,Manual,Silver,1,"April, 2017",Saloon
Audi A4 2.0 TDI 120 4DR,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/42813962119246950/advert?channel=CARS,"31,950",2013 ,Carlow,"16,776",2.0,Diesel,Manual,Black,1,,Saloon
Audi A4 2.0 TDI E,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/36313834223102410/advert?channel=CARS,"31,995",2013 ,Louth,"3,000",2.0,Diesel,Manual,White,1,,Saloon
Audi A4 2.0TDIE SE 136BHP // AS NEW,http://www.carzone.ie/search/Audi/A4/2.0TDIE-/39313923893589530/advert?channel=CARS,"32,450",2013 ,Kildare,"12,380",1.9,Diesel,Manual,Lava Grey Met,1,"January, 2017",Saloon
Audi A4 2.0 TDI 120 - Audi North Dublin,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/36813835714196360/advert?channel=CARS,"31,995",2013 ,Dublin,"12,779",2.0,Diesel,Manual,Brilliant Black,1,,Estate
Audi A4 ***FULL LEATHER SAT NAV STUNNING LOOKING CAR L@@K***,http://www.carzone.ie/search/Audi/A4/***FULL-/48213993623174370/advert?channel=CARS,"32,750",2013 ,Dublin,"13,000",2.0,Diesel,Manual,Metallic Red,0,,Saloon
Audi A4 SE TECHNIK TDI CVT,http://www.carzone.ie/search/Audi/A4/SE-TECHN/201421224089772/advert?channel=CARS,"32,750",2013 ,Dublin,"21,748",2.0,Diesel,Automatic,Metallic Black,1,,Saloon
Audi A4 2.0 TDi SE 136Bhp Saloon - 200 TAX,http://www.carzone.ie/search/Audi/A4/2.0-TDi-/48313988625315450/advert?channel=CARS,"30,935",2013 ,Dublin,"20,000",2.0,Diesel,Manual,Scuba Blue,1,,Saloon
Audi A4 2.0 TDI TECHNIK FACE LIFT MODEL HIGH SPEC,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/31413575615002050/advert?channel=CARS,"30,950",2012,Waterford,"15,002",2.0,Diesel,Manual,Grey,1,,Saloon
Audi A4 2.0TDI TECHNIK HIGH SPEC. CREAM LEATHER,http://www.carzone.ie/search/Audi/A4/2.0TDI-T/44913981839936250/advert?channel=CARS,"30,950",2012,Waterford,"30,002",2.0,Diesel,Manual,Black,0,,Saloon
Audi A4 2.0 tdi se stop start 143bhp,http://www.carzone.ie/search/Audi/A4/2.0-tdi-/213226410623800/advert?channel=CARS,POA,2013 ,Wexford,"8,450",20., Diesel,Manual,Metallic Black,1,,Saloon
Audi A4 2.0 TDI 120 BHP 4Dr (€200 Annual Road Tax),http://www.carzone.ie/search/Audi/A4/2.0-TDI-/38713917898429490/advert?channel=CARS,"30,900",2013 ,Kilkenny,"21,895",2.0,Diesel,Manual,Ice Silver Metallic,1,,Saloon
Audi A4 2.0TDI SE- S-LINE EXTERIOR,http://www.carzone.ie/search/Audi/A4/2.0TDI-S/43313957269614280/advert?channel=CARS,"28,900",2012,Cork,"39,901",2.0,Diesel,Manual,Ice Silver Metallic,1,,Estate
Audi A4 2.0 TDI TECNIC,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/37113742425509900/advert?channel=CARS,"28,950",2012,Wexford,"30,000",2.0,Diesel,Manual,Black,1,,Saloon
Audi A4 2.0 TDI S-LINE,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/38613908398821590/advert?channel=CARS,"28,950",2012,Kerry,"30,292",1.9,Diesel,Manual,Black,1,"January, 2016",Saloon
Audi A4 2.0 TDI TECHNIK NEW MODEL,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/42613966883932960/advert?channel=CARS,"28,995",2012,Limerick,"41,824",2.0,Diesel,Manual,Black,1,,Saloon
Audi A4 136BHP 2.0TDI SE - LOW TAX,http://www.carzone.ie/search/Audi/A4/136BHP-2/45013976247839300/advert?channel=CARS,"29,900",2012,Cork,"26,451",2.0,Diesel,Manual,Ice Silver Metallic,1,,Saloon
Audi A4 2.0 TDI AUTO,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/48613989641892380/advert?channel=CARS,"29,995",2012,Dublin,"27,926",1.9,Diesel,Automatic,Silver,1,,Saloon
Audi A4 TECHNIK NEW MODEL 136BHP EFFICIENCY * €200 TAX * FULL MILANO LEATHER UPHOLSTERY * MMi MULTIM,http://www.carzone.ie/search/Audi/A4/TECHNIK-/38813927219519290/advert?channel=CARS,"27,995",2012,Longford,"38,204",2.0,Diesel,Manual,Metallic Black,1,,Saloon
Audi A4 2.0 TDI TECHNIK,http://www.carzone.ie/search/Audi/A4/2.0-TDI-/42313948841901380/advert?channel=CARS,"27,995",2012,Limerick,"40,700",2.0,Diesel,Manual,Black,1,"January, 2016",Saloon
